,link,text,time
420,https://www.instagram.com/p/BarB8HVgOYO/,I was about to say Hi to you but you were sleeping.. I missed you my friend 🖤 #Cat #Friend #catsofinstagram #catsofbgc #sleep #morning,2017-10-25 13:16:47
421,https://www.instagram.com/p/BaPEYsujalE/,Saw all these kitties huddled at the garden lamps near Shangrila The Fort. They found something nice and warm after a gloomy and rainy day. #bgccats #cats #kitties #caturday #catsofinstagram #catph #taguig #catsofbgc @catsofbgc,2017-10-28 23:25:34
422,https://www.instagram.com/p/Balq2fclA0b/,I ❤❤❤ CATS... 🐱🐱🐱🐈🐈🐈🐱🐱🐱.. #catsofbgc # catsofinstagram# meow#,2017-10-23 11:18:50
423,https://www.instagram.com/p/BajL3IZHNsp/,"Do you recognize who he is? 😄 
#CatsOfBGC",2017-10-22 12:09:34
424,https://www.instagram.com/p/Bai_8S0Hxx7/,"Meet ""Pogi"", one of the #CatsOfBGC 😍",2017-10-22 10:25:25
425,https://www.instagram.com/p/BagSvk7FFNW/,"#Repost @catsofbgc
・・・
Who won't love the #CatsofBGC? They are like angels that came down from heaven! Won't you agree? 😍❤️",2017-10-21 09:11:59
426,https://www.instagram.com/p/BafqJ3XnwNW/,Who won't love the #CatsofBGC? They are like angels that came down from heaven! Won't you agree? 😍❤️,2017-10-21 03:17:18
427,https://www.instagram.com/p/BafliSlHB5N/,Hi Cat from Market! Market! It was nice meeting you😍😘#catladyproblems #catsofinstagram #cat #taguig #catsofbgc #bgc #marketmarket #love #lovecats,2017-10-21 02:36:57
428,https://www.instagram.com/p/Baa56GFhbiP/,#catsofbgc,2017-10-19 06:59:27
429,https://www.instagram.com/p/BaYVWnKHyPC/,"[Everyone's] desperate for some warmth.
.
.
.
#random #catsofBGC",2017-10-18 13:39:19
430,https://www.instagram.com/p/BaX-UlQn7zw/,"Patricia is happy and proud that she is spayed! 😻

#catsofbgc #catsofinstagram",2017-10-18 03:39:37
431,https://www.instagram.com/p/BaWE95LnxYu/,#catsofinstagram #catsofbgc,2017-10-17 09:59:12
432,https://www.instagram.com/p/BaVV6TGnMHj/,"If you came across a black cat, pet them. 😻 Who says they are bad luck? ❤️ #catsofinstagram #catsofbgc",2017-10-17 03:08:01
433,https://www.instagram.com/p/BaTcmchHKAC/,"You lookin’ at me, Jack?! 🙀🤣❤️👍🏼 #jackthecat #catsofbgc #catgram #catsofinstagram #catlover #purrfect #mondayvibes #lifeisgood",2017-10-16 09:27:59
434,https://www.instagram.com/p/BaRb5p7n9pY/,"S O L O

#cats #CatsofBGC",2017-10-15 14:43:24
435,https://www.instagram.com/p/BaOyWivn0Av/,"Gal: “Black cat, spare some corned tuna...”
Jack: “Nom nom nom.” 🤣❤️👍🏼😺 #jackthecat #galthecat #catsofbgc #catsofinstagram #catlover #catstories #rainynight #saturdayfeels",2017-10-14 14:01:52
436,https://www.instagram.com/p/BaOvVtbnSPh/,"A curled up cuddly kitty underneath the lights of @underarmour BGC. Zoom in. 🔎😍 #adoptdontshop
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
. .
.
. .
. .
.
.
.
.
.
.
#vegan  #caturday  #vegangirl #color  #furbaby  #streetcat  #savealife  #vegansofinstagram  #fluffy  #rescue #vegansofig #catsofbgc . 
#catsofig  #wanderlust #travel #explore  #instatravel  #caturday  #travelgram #furbaby  #cats #photography #design #traveltheworld #vegansofig #igtravel #catsofinstagram #adoptdontshop #cat #meow #furbabies #makati #bgc",2017-10-14 14:53:49
437,https://www.instagram.com/p/BaObRz7nTSM/,#catsofbgc #catsofinstagram,2017-10-14 10:40:14
438,https://www.instagram.com/p/BaGeIRejaa2/,Getting that fierce-angry shot.✨ #PawPrintsPh #CatsOfBGC,2017-10-14 14:27:38
439,https://www.instagram.com/p/BaEHnH5HPtJ/,"Playtime in the drizzling rain with Stumpy, the cat. 😻🙂❤️👍🏼🌨 #stumpythecat #supersweet #catsofbgc #catsofinstagram #catgram #catlover #animals #chooseday #goodvibes",2017-10-10 10:35:58
440,https://www.instagram.com/p/BYvhLz2jFVa/,I'm pretty sure this kitten is about to hand me a quest #cat #sightings #CatsofBGC,2017-10-08 21:15:16
441,https://www.instagram.com/p/BSlnbQpjx8m/,"What a weird cat, sleeping with its arm hovering above the ground #cats #catsofbgc",2017-10-08 21:15:45
442,https://www.instagram.com/p/BRMWPNNDK8D/,I haven't seen this cat in a while. Still so cute and fat ♡♡♡ #cat #SerendraCat #catsofbgc,2017-10-08 21:16:07
443,https://www.instagram.com/p/BG6mBGTH8KA/,A new sweetheart hanging around High Street in BGC #catsofbgc,2017-10-08 21:16:40
444,https://www.instagram.com/p/BZ_Jc7BlPzc/,"Feeding time for the #catsofbgc again. Friendly mackarel and gray tabby central square cats. 
#puspin #tnr #cats",2017-10-08 12:15:51
445,https://www.instagram.com/p/BZ_E16YnLwa/,"CAMO INDEX 100%

#mlem #cats #CatsofBGC",2017-10-08 11:35:34
446,https://www.instagram.com/p/BZ-4agFHK5Y/,"Bonjour Monsieur! #CatsofBGC 😍

#Repost @emiletang (@get_repost)
・・・
#Smoulder 
#CatsofBGC",2017-10-08 09:46:58
447,https://www.instagram.com/p/BZ-hns9n0vw/,"Awkward Squad 
#cats #CatsofBGC",2017-10-08 06:27:48
448,https://www.instagram.com/p/BZ-hA4dHzsS/,"#Smoulder 
#CatsofBGC #nofilter",2017-10-08 06:22:47
449,https://www.instagram.com/p/BZ-ScQBHXFn/,"Found the most handsome cat.

All the cats here are so friendly. 
#bgc #cats #CatsofBGC",2017-10-08 12:38:09
450,https://www.instagram.com/p/BZ-KGsKFwTE/,#Repost @catsofbgc - Who else is feeling lazy on a Sunday? #CatsofBGC #adoptdontshop,2017-10-08 03:02:19
451,https://www.instagram.com/p/BZ7sdBGnBy3/,"She's one of the resident cats of BGC. Have you spotted her lately? We are looking to give her a name but, probably someone already did. ❤️ #CatsofBGC @wimpets @cats_of_instagram",2017-10-07 04:04:44
452,https://www.instagram.com/p/BZ7oN2JH3CA/,"We are sure you've also tried to play with the #CatsofBGC. We know you can't resist. 😹

#Repost @lambentlights (@get_repost)
・・・
Early morning with a cat friend! 😺 #catsofbgc #catsofinstagram #catstagram",2017-10-07 03:27:43
453,https://www.instagram.com/p/BZ0F7SHnW72/,"Have you ever thought of adopting Cats Of BGC? 💯❤️ Please let us know your thoughts by commenting down below and share it with your friends!

#CatsofBGC",2017-10-04 05:13:24
454,https://www.instagram.com/p/BZy1U6UFguN/,Have you seen this ginger kitten? Last seen along High Street in BGC; might be near Market! Market! Take a pic and tag us when you do! Someone wants to foster him! 😻,2017-10-03 17:29:07
455,https://www.instagram.com/p/BZyYuO5lJbZ/,"""Yes?""🐱
#catsofinstagram #catsofbgc",2017-10-03 13:19:10
456,https://www.instagram.com/p/BZvqd7aH7P3/,"Guards, este, #catsofbgc",2017-10-02 11:56:30
457,https://www.instagram.com/p/BZsuhQIHu3V/,Who else is feeling lazy on a Sunday? Tag us and use #CatsofBGC so you can get a chance to be featured as our photo of the day!,2017-10-01 08:34:11
458,https://www.instagram.com/p/BZoE07bjCEN/,"Gravity
#catsofbgc",2017-09-29 18:30:41
459,https://www.instagram.com/p/BZnUE8-HZrL/,One of our lovely cats is lounging in our Book Stop. Can you spot where he is? 😍😄 #catsofbgc,2017-09-29 06:06:56
460,https://www.instagram.com/p/BZloE3JFvVB/,"General Assembly.🐱🐈😄
#catsofinstagram #catsofbgc",2017-09-28 14:23:12
461,https://www.instagram.com/p/BZgIDa8gsPT/,"Grooming session after a night of unli Mojitos in Agave. 🍹🍸😎 @catsofbgc #tacotonguetuesday #tongueouttuesday #catsofBGC
.
.
.
.
.
.
.
#catcareph #catcarephilippines #puspinsofmanila #sundayparkdaygang #catsofinstagram #catworldwide #cat_features #adoptdontshop #rescuedismyfavoritebreed #7catdays #meowbox #instacat_meows #cute4kind #magnificent_meowdels #catsofgram #bestmeow #cutecatskittens #kittycatfeatures #excellent_cats #cat_features #bestcataward #happycatclub #catasticworld #wimpets",2017-09-26 12:52:30
462,https://www.instagram.com/p/BZcU5IIlJXl/,Early morning with a cat friend! 😺 #catsofbgc #catsofinstagram #catstagram,2017-09-24 23:42:24
463,https://www.instagram.com/p/BZWVdF4DMCi/,#CatsofBGC,2017-09-22 15:51:53
464,https://www.instagram.com/p/BZWLnzbjXim/,#catsofbgc,2017-09-22 14:25:57
465,https://www.instagram.com/p/BZIBkTeFCj3/,I'm glad that somebody is feeding my favorite BGC puspin actual cat food. She needs exercise though. 😂 #catsofbgc #mcdocat,2017-09-21 14:04:39
466,https://www.instagram.com/p/BZNXIs3Hag7/,"Have you seen this beautiful Furry Mom around BGC? Because we did! 🙋🏻‍♂️🙋🏻 Follow us to know her story on our next posts! 😻

#catsofbgc",2017-09-19 04:13:24
467,https://www.instagram.com/p/BZJHgk-Ffae/,#CatsofBGC,2017-09-17 12:39:53
468,https://www.instagram.com/p/BZH_GiNn5-2/,Sunday tambay daw muna si Jack. 😹🙂❤️👍🏼 #instapet #catsofinstagram #purrfect #jackthecat #blackcat #catsofbgc #sundayfeels,2017-09-17 02:07:11
469,https://www.instagram.com/p/BZDoOlelxam/,Oh hai guys... #catsofbgc,2017-09-15 09:30:21
470,https://www.instagram.com/p/BZDN78ugIvJ/,"This cat has the right idea.
#catnaps #catsofbgc",2017-09-15 05:40:37
471,https://www.instagram.com/p/BZB5_WJFtsY/,"Said hi to my friends, the Wee Nam Keetees of Serendra. The new grey and white one is neutered and immediately befriended me. Hi little one!

#catsofbgc #catsofinstagram #TNR #adoptdontbuy #puspin",2017-09-14 17:27:04
472,https://www.instagram.com/p/BZBZM29FVPK/,"While feeding the #catsofbgc this little fella started purring and now sleeping on my lap. If only I could bring you home 🙁 By the way, I'm seeing new kittens on high street. Rainy season na 😟",2017-09-14 12:40:34
473,https://www.instagram.com/p/BY-jBqanNX8/,#catsofbgc #catsofinstagram,2017-09-13 10:08:41
474,https://www.instagram.com/p/BY27qG-nFw5/,"Sunday night feels. 💞
#catsofbgc .
.
.
.
.
#weeklyfluff #instakitty #bestmeow #meowbox #adoptdontshopcats #adoptdontshopcatsofinstagram #catsofinstagram #instapet #catsoftheday",2017-09-10 11:10:00
475,https://www.instagram.com/p/BY2dKvaHHBD/,"07/31/17

So a colleague has cats of his own, and he noticed I like cats because this particular cat visits around the building where I work, and I stay outside after work beside her at times to pet her. He gave me cat food to feed that cat, and she noticed me from then on; not until the cat food ran out, she doesn't care about me again.

In these photos, she was that far from me, and a second after taking her picture, she noticed me behind her, then started meowing. She knew I got food for her so I put down my bag on one of the nearby outdoor seats, and handed her some pellets. Look how close she was in the second photo after handing her the food~

Sometimes, or maybe most of the time, I find cats interesting, fierce, and lazy. Interesting because they do not have to impress people to love them. Fierce because cats around our residential area eat birds (sorry for this brutality--animal food chain is real), and their claws and sharp teeth make me see them as fierce creatures however small they are. Lazy because... They just are.

Sorry, I'm just sharing my love for cats. 😂 sharing some random stories with you. Have a good day!

#catsofbgc",2017-09-10 06:45:12
476,https://www.instagram.com/p/BY0JGYzHjk3/,#catsofbgc #catsofinstagram #instagramcats,2017-09-09 09:09:44
477,https://www.instagram.com/p/BYw7R0dlTg8/,"@catsofbgc, can this little kitten saying hi be adopted?

#repost #catsofbgc

#pusa #catsofmanila #catcareph #catsph 
#wheninmanila #wimpets #wheninmanilapets #furbabyph #natureph #petsph #adoptdontshop #petsofmanila #petloversph #petfriendlyph #spayneuteradoptlove 
#pusa #catsofmanila #catcareph #catsph #catph #catsofmeownila #pusalove
#meownilaph
#pusangpinoy #puspinsofmeownila #puspin #puspinsofmanila",2017-09-08 03:17:45
478,https://www.instagram.com/p/BYq9or6HU5Q/,"Little kitten of BGC wants to say hi to everyone! Hi!! 💞 
#catsofbgc .
.
.
.
.
#weeklyfluff #instakitty #bestmeow #meowbox #adoptdontshopcats #adoptdontshopcatsofinstagram #catsofinstagram #instapet #catsoftheday",2017-09-05 19:38:22
479,https://www.instagram.com/p/BYqb9QKgKjV/,#CatsOfBGC 🐱🐈😺,2017-09-05 14:42:06
480,https://www.instagram.com/p/BYpX1ksDuxR/,"CATS CATS CATS 😸🙀😺
What a catful night that was. .
.
.
#mustlovecats #catsofig #catsofbgc #bastacatloversweetlover #oneofthecats",2017-09-05 04:46:52
481,https://www.instagram.com/p/BYn0qK2FHRR/,#catsofbgc #catstagram #straycats,2017-09-04 14:20:14
482,https://www.instagram.com/p/BYnr9tHAKfN/,"My Friend ❤️ the second picture says ""Hey Hooman what's up?"" Good Morning to you too my friend ❤️ #catsofinstagram #catsofbgc #cat #friend #friendship #morning",2017-09-04 13:04:15
483,https://www.instagram.com/p/BYkf-2GFFv1/,"When @vincegolangco posted a video of these kitties that hang out along Shangri-La at the Fort, I just had to see these sweeties for myself. Omigod it was like angels singing and church bells ringing as they ran towards me and I fed them cat food. Like I died and went to heaven, which is a place full of cats.

I see most of the cats are pretty young, most of them still kittens. I do wish the admin of this complex can be educated with #TNR and the cats can live here like community cats in Serendra or Greenbelt. I'm glad though  that there are also people who left food and water bowls for these babies. If some of these babies can get adopted out (I almost took home one!) That would be much better. 
#catsofmanila #catsofbgc #cats #catsofinstagram #catsonparade #catlady",2017-09-03 07:21:50
484,https://www.instagram.com/p/BYc8109nix1/,#catsofbgc #catsofinstagram,2017-08-31 09:00:05
485,https://www.instagram.com/p/BYansIdFUk1/,I'm feline pretty chill.,2017-08-30 11:16:47
486,https://www.instagram.com/p/BYVOWUUHLdT/,#catsofbgc #catsofinstagram #instagramcats,2017-08-28 10:09:30
487,https://www.instagram.com/p/BYQWC2FAJVE/,"Basically, this cat is me... on weekends 😌🙌🏻❤️ #catsofbgc",2017-08-26 11:30:11
488,https://www.instagram.com/p/BYP33ibn8uX/,#catsofbgc #catsofinstagram,2017-08-28 09:01:13
489,https://www.instagram.com/p/BYOSZl1AmE2/,My friend 🐈❤️ #catsofbgc #catsofinstagram #cat #friend #friendship #happiness #love,2017-08-25 16:19:52
490,https://www.instagram.com/p/BYN6W5cntHs/,Checking you out from the distant. 😽😻 #catsofbgc,2017-08-25 13:16:57
491,https://www.instagram.com/p/BYNmXdLjm2y/,Meow 😺 #catsofbgc,2017-08-25 09:55:05
492,https://www.instagram.com/p/BYLhXGLjewF/,Ulumpong 😸 #CatsofBGC,2017-08-24 14:32:52
493,https://www.instagram.com/p/BYIfXDojk2K/,Cute encounter before heading to the gym😻 #CatsOfBGC #cats #feline,2017-08-23 10:17:40
494,https://www.instagram.com/p/BX9sWSOFR0U/,"Can you read me a book hooman? 📸 @iamsheilasnow
#Storiesofnolita",2017-08-19 05:39:31
495,https://www.instagram.com/p/BXw1gbuD1Xt/,"Satisfying.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#animal_captures #animals_in_world #splendid_animals #animals_captures #animal_fanatics #animalelite #animal_sultans #animal_sultans #wildlifephotography #wildlifephotography #birdphotography #wildlifephoto #wildlifelovers #earthfocus #wildlifeplanet #wildlifeonearth #wildlifeaddicts #natgeowild #natgeo #natgeohub #natgeowildlife #natgeopl #natgeowild_hd #natgeoru #natgeopix #wildlifeperfection #catsofbgc #catsofinstagram #eyeemphilippines",2017-08-14 05:58:30
496,https://www.instagram.com/p/BXl0qZuHauC/,#catsofbgc,2017-08-09 23:10:24
497,https://www.instagram.com/p/BXjYZXRAD9q/,"You might not be my cat but I love you my friend, Happy International Cat day to you, sleep well ❤️ #cat #catsofbgc #catsofinstagram #friend #happyinternationalcatday #love #Morning",2017-08-09 00:24:55
498,https://www.instagram.com/p/BXWUr_zATKF/,"Today is going to be a wonderful day ❤️ I finally saw my cat friend, I did not see him for 8 straight days.. Hello Friend 🤗😁 #Cat #catsofbgc #catsofinstagram #friend #morningwalk #Morning",2017-08-03 22:42:23
499,https://www.instagram.com/p/BXScyZrFmqJ/,Kitty kitty cuttie 😄😄🐱 #catsofbgc #catlover @cats_of_instagram,2017-08-02 17:02:12
500,https://www.instagram.com/p/BXNG6j1Hknu/,#catsofbgc #catsofinstagram,2017-08-28 09:02:11
501,https://www.instagram.com/p/BW4rqERnUGg/,#catsofbgc,2017-07-23 10:25:53
502,https://www.instagram.com/p/BWudJH6nNvf/,#catsofbgc #catsofinstagram,2017-08-28 09:03:09
503,https://www.instagram.com/p/BWsDhcEHG6s/,#catsofbgc #catsofinstagram,2017-08-28 09:02:40
504,https://www.instagram.com/p/BWsDaArH_Yd/,#catsofbgc #catsofinstagram,2017-08-28 09:03:31
505,https://www.instagram.com/p/BWnBnhxFSFJ/,"(SWIPE LEFT) Last february, this kitten followed me while I'm waiting in line for a UV express on my way home. I guess it was abandoned, and at that time he looked at me like how Puss in boots stared at shrek lol, So I called a taxi and decided to take him home. I adopted the poor kitten and named him YUVI 😻😹 Now I have my own puss in boots and I promise to feed him more and soon he'll be garfield 🙃

#puspin #catsofinstagram #paws #catsofbgc #feline #catlover #luckycat",2017-07-16 13:56:11
506,https://www.instagram.com/p/BWfbwPyAzee/,"Finally after weeks of not seeing you in your usual spot, its nice to know that you're okay and in shape ❤️ Greetings from you always makes my day ❤️🤗🐈 #Cat #catsofbgc #catsofinstagram #friend #neko #love #friendship",2017-07-13 15:05:54
507,https://www.instagram.com/p/BWPr26LneTN/,#catsofbgc,2017-07-07 12:18:46
508,https://www.instagram.com/p/BWPrAjAHsjc/,#catsofbgc,2017-07-07 12:11:21
509,https://www.instagram.com/p/BWPq0H7HQau/,#catsofbgc,2017-07-07 12:09:39
510,https://www.instagram.com/p/BWM2mZfHl4g/,#catsofbgc #catsofinstagram,2017-08-28 09:04:39
511,https://www.instagram.com/p/BWM1Te_ny_A/,#catsofbgc #catsofinstagram,2017-08-28 09:04:11
512,https://www.instagram.com/p/BWM09_-nEwf/,#catsofbgc,2017-07-06 09:40:40
513,https://www.instagram.com/p/BWM0jPRnJF6/,#catsofbgc #catsofinstagram,2017-08-28 09:07:00
514,https://www.instagram.com/p/BWKOnQZHjF2/,#catsofbgc #catsofinstagram,2017-08-28 09:06:36
515,https://www.instagram.com/p/BWHEdwinraP/,#catsofbgc #catsofinstagram,2017-08-28 09:05:06
516,https://www.instagram.com/p/BWEoD-GniiN/,#catsofbgc #catsofinstagram,2017-08-28 09:05:53
517,https://www.instagram.com/p/BWEdkqonuZ7/,#catsofbgc #catsofinstagram,2017-08-28 09:05:31
518,https://www.instagram.com/p/BV_SvH-Abpr/,"This is my cat friend, I haven't seen him in days now, four days to be exact. I am worried and lonely at the same time. I hope you are doing well wherever you are my friend. I miss you. #cat #catsofbgc #catsofinstagram #friend",2017-07-01 03:31:24
519,https://www.instagram.com/p/BV8XNbhnOjc/,#catsofbgc #catsofinstagram,2017-08-28 09:07:17
520,https://www.instagram.com/p/BVyp2ZiHNoI/,#catsofbgc,2017-06-26 05:43:15
521,https://www.instagram.com/p/BVs0_2VHhWF/,#catsofbgc,2017-06-23 23:25:13
522,https://www.instagram.com/p/BVnxfXGnKuY/,#catsofbgc,2017-06-22 00:18:22
523,https://www.instagram.com/p/BVlQWxdHdj9/,#catsofbgc,2017-06-21 00:50:21
524,https://www.instagram.com/p/BVj7dMallxn/,"Meow

#cat #catsofinstagram #blackandwhite #gato #pusa #meow #catsofbgc #bgc #highstreet #cats",2017-06-20 12:35:21
525,https://www.instagram.com/p/BVjsuNfnMrR/,#catsofbgc,2017-06-20 10:19:44
526,https://www.instagram.com/p/BVjsIhmnHNh/,#catsofbgc,2017-06-20 10:14:36
527,https://www.instagram.com/p/BVjoMY4Hjg1/,#catsofbgc,2017-06-20 09:40:10
528,https://www.instagram.com/p/BVjnLJ4HFF7/,#catsofbgc #catsofinstagram,2017-08-28 09:07:44
529,https://www.instagram.com/p/BVba6CWAa8P/,"Me:""Are you asking me to sit down with you?"" Cat:""Yes"" #catsofinstagram #cat #catsofbgc #Friend #Moring #BGC",2017-06-17 05:10:09
530,https://www.instagram.com/p/BVbaug_gRuc/,Everything Okay? #cat #catsofinstagram #Moring #Friend #BGC #catsofbgc,2017-06-17 05:08:35
531,https://www.instagram.com/p/BVbaiX3AlnF/,"My 750th photo featuring my cat friend who always greets me in the morning, I don't know your name but I love you, thank you for being friendly ❤️ #750 #catsofinstagram #cat  #Moring #catsofbgc #BGC #Friend",2017-06-17 05:06:55
532,https://www.instagram.com/p/BVZbe__HVF1/,#catsofbgc #catsofinstagram,2017-08-28 09:08:10
533,https://www.instagram.com/p/BVZVktsnn7s/,#catsofbgc #catsofinstagram,2017-08-28 09:08:27
534,https://www.instagram.com/p/BVVrtcxFu3o/,"Good morning from the giant Serendra mimings. Please hug and kiss your kitty or doggy today, feed a stray cat, sponsor a TNR,  or donate to PAWS or CARA as an awesome gift to me for #bambikitty2017. .
.
.
.
#straycats #tnr #puspin #catsofbgc #catsofinstagram #catsofmanila",2017-06-14 23:41:32
535,https://www.instagram.com/p/BVRqjeTnekc/,#catsofbgc,2017-06-13 10:14:28
536,https://www.instagram.com/p/BVQpwdxngyl/,#catsofbgc #catsofinstagram,2017-06-13 13:11:31
537,https://www.instagram.com/p/BVMd4fvH6tw/,#catsofbgc #catsofinstagram,2017-08-28 09:08:44
538,https://www.instagram.com/p/BVMdHBFHWgj/,#catsofbgc #catsofinstagram,2017-08-28 09:08:59
539,https://www.instagram.com/p/BVHriSFAvP3/,"Meowmy met two #catsofbgc when she's on her way to Watson's boutique and they're TNR'd too. 🐱
~Cay",2017-06-09 13:10:38
540,https://www.instagram.com/p/BVHdAwBguCQ/,#catsofbgc,2017-06-09 11:03:43
541,https://www.instagram.com/p/BVCFbYsByNt/,#catsofbgc #catsofinstagram,2017-08-28 09:10:12
542,https://www.instagram.com/p/BU1o7afhoD9/,#HalfPinoyHalfPusa Now that's what I call.. a Cool Cat. 😹#CatsOfInstagram #CatsofBGC #RockNRoll,2017-06-02 13:04:06
543,https://www.instagram.com/p/BU1dEejBsNR/,#catsofbgc,2017-06-02 11:17:55
544,https://www.instagram.com/p/BU1csNPB9gF/,#catsofbgc,2017-06-02 11:14:35
545,https://www.instagram.com/p/BU1b8EHBRPR/,#catsofbgc,2017-06-02 11:08:01
546,https://www.instagram.com/p/BUyUsYalfaP/,"I can still see you, Ginger you funnycat! 
#catsofmanila #catsofbgc #ilovecats #catlady #tnr #gingercat #funnycat",2017-06-01 06:06:59
547,https://www.instagram.com/p/BUwSwHYhEYd/,#catsofbgc,2017-05-31 11:11:32
548,https://www.instagram.com/p/BUwRozzBer0/,#catsofbgc #catsofinstagram,2017-08-28 09:10:36
549,https://www.instagram.com/p/BUwQnDzhFBt/,#catsofbgc,2017-05-31 10:52:49
550,https://www.instagram.com/p/BUwK3YHhSxD/,#catsofbgc,2017-05-31 10:02:38
551,https://www.instagram.com/p/BUq9UHlBffE/,#catsofbgc,2017-05-29 09:28:01
552,https://www.instagram.com/p/BUp9yB3jSVE/,"I slept. Still slept. I'm awake and pissed Hooman!! ...my telepathic conversation with this tiger looking #tabbie ... #catsofinstagram #catsofbgc 
A #gisellestagram and #gisellescablechannel moment 
#jelliclecat ...",2017-05-29 00:12:51
553,https://www.instagram.com/p/BUp9CBGDm5y/,"In this corner .....
#catsofinstagram #catsofbgc sleeping tabbies ....
A #gisellestagram and #gisellescablechannel moment",2017-05-29 00:06:18
554,https://www.instagram.com/p/BUp6WyIjiFL/,"Cat of BGC: zzzzzz....zzzz
Cat of BGC: what the hell was that? (After flash)
Cat of BGC: YOU AGAINNNNN?
Cat of BGC: Going back to sleep ...knock yourself out ....
#catsofbgc #catsofinstagram 
#cat .... A #gisellestagram and #gisellescablechannel moment ...",2017-05-28 23:42:55
555,https://www.instagram.com/p/BUl0QiPBIJB/,#catsofbgc #catsofinstagram,2017-08-28 09:11:01
556,https://www.instagram.com/p/BUl0AF8hUi9/,#catsofbgc,2017-05-27 09:30:26
557,https://www.instagram.com/p/BUgsQBUBc-A/,#catsofbgc,2017-05-25 09:46:30
558,https://www.instagram.com/p/BUdmhB9huih/,#catsofbgc,2017-05-24 04:58:41
559,https://www.instagram.com/p/BUXZv3mDki-/,"""Feed me hooman..."" 🐱 #cat #pusangkalye #instapet #catstagram #catsofinstagram #meow #catsofBGC #pusangBGC #wheninBGC",2017-05-21 19:11:39
560,https://www.instagram.com/p/BURXy8Bla1t/,Sleeping soundly amid the busy city #catsofbgc,2017-05-19 10:59:09
561,https://www.instagram.com/p/BUNIgbCgy_o/,"""I don't want your scraps ... I just want to sit with you ... Hear your laughter ... See your smile ... Know your story .. Meet the real you"" #catsofinstagram #catsofig #catsofbgc ....
Photo Credits: @emyvivas",2017-05-17 19:28:35
562,https://www.instagram.com/p/BUKu1najBAT/,"Spotted an adorable BGC Cat lounging around beautiful Bonsai Trees. 😍😄 Have you seen her too?

#CatsOfBGC",2017-05-16 21:05:49
563,https://www.instagram.com/p/BUJiP7iBnHx/,#catsofbgc #catsofinstagram,2017-08-28 09:11:23
564,https://www.instagram.com/p/BUJeys8BLyg/,#catsofbgc,2017-05-16 09:26:22
565,https://www.instagram.com/p/BUGbueThhiU/,#catsofbgc,2017-05-15 05:01:51
566,https://www.instagram.com/p/BUCCNghB1PG/,#catsofbgc,2017-05-13 12:02:05
567,https://www.instagram.com/p/BUCAZkRh929/,#catsofbgc,2017-05-13 11:46:07
568,https://www.instagram.com/p/BT1WuOXBGp9/,#catsofbgc Rizal Drive,2017-05-08 13:51:03
569,https://www.instagram.com/p/BT03dubhsQc/,#catsofbgc Rizal Drive,2017-05-08 09:17:55
570,https://www.instagram.com/p/BT0zqB0B3gc/,#catsofbgc #catsofinstagram,2017-08-28 09:11:54
571,https://www.instagram.com/p/BT0SHlDB95A/,#catsofbgc Rizal Drive,2017-05-08 03:51:34
572,https://www.instagram.com/p/BTympvTBTVp/,#catsofbgc Rizal Drive,2017-05-07 12:12:31
573,https://www.instagram.com/p/BTvbwPtgp_3/,I think this calico's one of the #catsofbgc. 🐱,2017-05-06 06:39:34
574,https://www.instagram.com/p/BTtUgSxhBeF/,#catsofbgc,2017-05-05 10:57:44
575,https://www.instagram.com/p/BTtO2sjheLW/,#catsofbgc #catsofinstagram,2017-08-28 09:12:24
576,https://www.instagram.com/p/BTstHb4hjEU/,#catsofbgc #catsofinstagram,2017-08-28 09:12:45
577,https://www.instagram.com/p/BTmGbZvjAhW/,"This is the cat that hangs out around Burgos. We named him Guts cuz he's missing an eye. 
#CatsofBGC #Guts #cats",2017-05-02 15:40:03
578,https://www.instagram.com/p/BTku0tnl1-V/,"Feeding my kitty friends here at Serendra before going to the Market to buy veggies for meal prep.

#catsofbgc #TNR #catsofinstagram",2017-05-02 02:54:33
579,https://www.instagram.com/p/BTYrow4BUk-/,The green grass of awe #cats #catsofhighstreet #catsofbgc,2017-04-27 10:35:49
580,https://www.instagram.com/p/BTYrhq4hUWu/,Who's going to win? Ginger or B&W? #youguess #catsofbgc #catsofhighstreet,2017-04-27 10:34:51
581,https://www.instagram.com/p/BS6d9uCAFRc/,"Met a sweet boy at Station 14.

#CSWalkway #wayofthecross #holyweek #blacksaturday #bgc #caturday #weekend #adoptdontshop #beautybeyondbreed #rescuecats #puspin #proudpuspin #catcareph #wheninmanilapets #metropetscats #bestcataward #blackandwhitecat #carawelfareph #catsofbgc",2017-04-28 01:39:25
582,https://www.instagram.com/p/BTYrMFYBlah/,Etheral #catsofbgc #catsofhighstreet,2017-04-27 10:31:54
583,https://www.instagram.com/p/BTYrD5Mh0mI/,BOO! Hoomann....#catsofbgc #catsofhighstreet,2017-04-27 10:30:47
584,https://www.instagram.com/p/BTYq1suhjcC/,We are the three muskakittens..hardly finding our mittens in the middle of the city #catsofbgc #catsofhighstreet,2017-04-27 10:28:51
585,https://www.instagram.com/p/BTYqr1ohc43/,I was wondering how I can make revenge to the person who is at my back #catsofbgc #catsofhighstreet,2017-04-27 10:36:28
